AAPL,MSFT,IBM,INTC,CSCO,CRM,ORCL,XOM,CVX,JPM,GS,AXP,V,JNJ,PFE,MRK,UNH,KO,PG,WMT,WBA,HD,MCD,NKE,DIS,BA,CAT,MMM,HON,VZ
289487379754.63,230443755989.27258,171955984675.5563,110638884700.58064,119864228964.41986,14557632769.495115,64654667567.38647,315707809677.81085,193967144440.44498,162018757995.42584,90837250194.5281,57060542164.43487,64717626883.29571,170324580783.39615,138607974621.05005,112496660980.07347,34970802620.089195,150309415121.7781,181934065275.4235,203209683684.84863,29088161743.414738,53175910934.97032,68039555181.35096,27673443939.958916,63770435452.81333,34531850589.7931,31620847419.927032,57761728954.284584,29170684991.328,100768286095.49474
285041573354.89886,245137608632.30493,171355159388.75754,111009353597.2247,117515135585.04047,14886516655.062307,65472819372.22604,317430827831.0589,190950150121.19632,163140801486.0767,88889017410.99638,58616621514.274055,65710916806.893906,170746661611.7871,131798875099.82777,110143132464.1938,35329532471.31684,152727103069.07727,185580265733.27325,198676305545.4462,29233383403.48227,53800697082.5091,66194586359.89218,27808176779.16468,64462608165.82482,34605975057.615204,30893310551.261494,57274738211.14339,29102664754.804394,100619149139.9306
282835776968.7462,242489353959.40128,171773123028.48798,111952705530.56525,117130988912.05417,14827361726.681807,65500405495.56154,308038931893.06775,192515255735.97247,163581756060.07297,88658144800.82634,59534100084.330635,63295581040.1871,166361299403.62555,132899242542.95897,110114751813.34958,35405180280.92732,151646000697.42728,187613316614.87796,200188418798.9994,29440844154.42244,53735040917.98899,63906186432.65631,28332735042.942066,66267799649.30276,35320348277.54082,30683279177.84576,57789376427.96963,29432623355.26813,102370608016.02248
279096176713.4158,241167607351.53647,174046066865.9759,112236099819.20891,115272673655.07426,14918240524.82228,65883951904.832954,309116854548.0093,193416098223.60565,163228478556.6181,90385114214.27425,58168541335.541595,62694512830.02675,166816329024.8317,135598899352.86761,106827334062.49722,34709714516.36689,147443016297.41763,187394136622.35535,196943907818.28787,29331561620.784977,54150644029.18218,63647638974.56468,28566763441.012383,66156800888.866684,36038619327.3532,31130881579.205914,56954005290.405075,29405907907.789845,103467070618.28697
282376804279.69385,233729940533.63232,176030673059.43735,110665582061.82428,118085327503.88219,15113627401.36173,66036539949.605125,310492691612.70966,193263349191.61877,165657913658.23575,89511069309.09584,58251650299.46656,63828498221.34542,165978279372.0659,134125702227.21448,104453504737.95563,34186059408.024746,143975303965.72644,189572967450.2814,200485940528.62967,29877121916.516445,53346137367.54839,65119750593.33287,29406745066.1146,65851900217.92688,36336733644.35508,30371085888.163177,57100688534.396774,29081513136.617527,103539042861.40422
275001953619.81116,236880491463.0758,178839526625.29547,109673348250.61224,116119078843.75653,14722075883.809721,65766910740.90371,308213352961.03394,189892301708.6469,167308654519.54044,88587704067.79666,56782080602.244225,63236011972.44088,168897644324.80936,136067739125.84592,104470646298.81136,34532895185.31844,142035954999.241,189221545051.47263,200097435829.53906,29717720614.25916,53659599474.823074,64643509966.97429,29742349365.44115,66797275206.37144,34473583899.46112,31168990741.692867,54045052799.35146,28924724141.945652,104543509209.36757
274725887758.0569,229465849425.80695,176327933642.42224,111582904873.85939,112854337753.01277,14940568501.170172,65669061402.106834,303122041480.42664,189063620754.6338,164406483185.76566,89502750410.25551,57505940350.72205,61312187850.6741,168367537274.9308,133922256420.26157,107450864493.4089,33873453941.788994,145444238494.30585,188650314613.20908,196741513418.1835,29493149957.742367,53315157447.45727,63574672842.84838,29838284231.224205,65493237608.79564,33286186365.615067,31197152658.16776,52447403989.35447,28733694264.858257,103250636502.98347
271578426055.65152,240147183413.71765,176767600808.31003,112176311170.40779,110095895936.10933,14829900383.077269,65777596088.27779,299190957009.7642,191817489331.02704,161142650876.22073,88816050942.19641,56663221171.75178,61683630938.21355,167347240688.285,133545674246.40749,107096559554.47728,33562387408.364857,146609556830.61392,189025830120.13614,196030915528.5151,29371116413.231495,53815662211.86386,63877739011.091095,29709805740.760117,65893916227.03147,34722751685.40967,30760986023.10192,53259925495.392075,28182146006.88009,103318814834.08768
281353113708.9435,242787278312.16385,177462311765.1996,111446363298.43208,110649075835.2142,14796187946.008583,65139750579.98684,298965997254.9141,192787441539.46768,159370493601.83765,87478324091.0603,54989196885.722565,62304482874.54976,169099597036.88574,134572110356.39713,109328085005.93622,33672662901.66407,147547441823.84717,189586954604.01843,195358193976.9991,29221092515.511986,55033816186.32251,63908574881.329025,29390846071.26337,66675604884.749344,35181992624.6448,30320881894.57346,54365559796.695946,28248534153.047928,101854718672.91539
288954531481.3034,246028488288.23203,174606762146.72293,114490933280.0687,112270665871.3837,14806777823.668575,66284937556.63059,300887717942.55505,193177850748.22226,158013986663.41647,88085512093.81784,55501742144.25148,62470401107.90087,167722907909.82632,135292942909.41193,109242159026.37836,33081259651.001766,144791379685.7548,190999877911.48398,189152621290.0219,29340852273.314632,54777375058.95371,66158692759.301315,29178890968.852177,67701824459.8962,35181246058.550575,30621468629.918854,55089470079.20813,28196781789.91942,102857072349.19019
284339759832.6445,247320316224.15942,177186151877.58725,115615134428.9149,116052100038.82375,14682241300.774065,65170694967.014694,297313019153.4027,195217214213.0068,160061669137.3498,88031121475.76854,54195145370.57745,63507104930.65929,165435401904.058,138811174165.78796,115534119492.76411,33349924956.7845,146183940791.81668,188601811137.93777,185188250451.238,29166808300.768803,54206120285.51079,64810262203.700745,30146644901.90903,68197563765.86221,35714768916.391014,30714063468.847786,54945294827.763405,28608405168.456993,102637397338.37524
288317695394.2337,245850442199.2509,176572585451.73404,113255760233.84036,112728277651.66866,14652915455.593122,65186279469.882935,292611663229.6487,195478594674.58148,160748906286.23422,84964577452.94885,53218016642.05448,64088228258.16933,166916994495.25784,135742740737.39749,115643706103.45917,33929212152.4664,147905286111.49762,187716670780.22784,184369125808.4748,28992789783.4466,54488709133.62892,65644654709.45346,30495191264.997513,68482969883.02846,36537452574.05438,30996359071.747787,55701851737.52513,28976482618.885475,101546594661.95656
279251099253.49023,253870724996.63666,177432055161.69855,110560086830.82483,111888554063.33955,14807367526.77229,64955909084.98939,291792551242.4209,199226803340.42273,158193234197.48477,83921388462.42659,53530024807.391594,64629906275.6118,168590757019.0641,138558425858.8553,115828906070.29626,34229527538.262703,147534647378.67453,187416340491.32864,184827593638.50427,29126356559.166157,54919232704.347336,66918047903.12932,30500487834.645985,67545815554.58728,36799835007.208984,31209281823.923737,55876079230.823555,29772357407.596127,100835924342.99602
282807084788.19366,259052258861.56393,177850515606.436,114489681954.61003,111688575333.58488,14875753384.63936,64360555355.80427,291771079113.4277,199976428935.88577,161251950974.34818,84374892113.40668,54974598230.76743,64564049429.119225,168291198284.0032,146310717533.32196,116444888465.32172,33918208237.383636,146340833741.78604,183675143906.43665,187038600843.69363,29049438479.141796,54986243058.639015,67337635143.74344,30879934521.703785,66616273672.80761,36224148492.06767,31534600817.40467,56429391901.8408,29914175871.32221,99849616826.7993
287607105122.4588,253701209140.52036,176721820096.8488,112968929118.77637,114431017462.90378,14996217697.284563,64822197333.15015,299095827821.2033,207090043020.08115,156737125615.53156,83461103046.11443,54301173781.86007,63591290270.98797,166293340481.39264,145163647480.54694,113279113656.11383,34147666770.521168,146669886389.39532,185004423124.40866,188272926362.4135,29318781065.48098,54782552368.952995,70624625414.14064,30960455839.74449,64482213733.62682,35734123097.49865,30888966281.812534,56404068686.02966,29893626315.042053,99305617066.52036
299575786719.71545,255925712218.5126,178688212419.8096,111562528390.15181,113006338346.63545,15004070836.657297,64951527001.62431,291718568040.25555,206307734443.4571,157481965517.16602,83275129468.08647,53458868099.36927,63047953283.82824,166444450208.39536,145208749932.91193,114454166188.75087,34738603374.4135,146304057746.8027,183101459196.09644,189328601459.04175,29581300546.402496,54555873063.64307,72056061555.4603,31451354603.811398,66306663876.227104,37219448504.76264,30700901928.36161,56377598859.94236,29917807557.972538,99205680944.84041
296130151181.16974,246566439149.55194,179016641101.75076,110501203626.50583,113585423324.0961,14861073941.113071,64145913231.8698,294450632279.486,206393709712.9226,159830407643.85602,86145031569.39139,53857231981.70491,63733983825.66769,164550970049.01053,141179044175.0155,117786265754.32321,34296482570.167824,144493277802.7693,182729517365.88654,189221246513.68167,29289573867.638607,54409209723.71558,74051753898.09892,30902850218.914444,64779745205.3817,38081411973.11514,31167841511.86267,55742260237.209236,29395828556.005604,98409701186.45067
296207813499.4305,252381799493.40274,176538158462.26535,110589188222.40282,115181129997.70114,14443294119.666359,64935616840.247375,290546341962.13074,206910362654.27124,161146174885.28564,87530278939.13799,54543022254.84655,61001400199.42273,163427673451.63666,141524496233.22205,116844324831.36649,34580980557.66836,146316342062.1114,184558015286.83667,188867411685.8104,28679445740.556908,54189710450.02919,74794496236.3432,30231219793.002274,65803747076.332726,38885326978.434326,31444669975.311855,52838325319.93283,29009144841.129288,100532840525.82693
293430270077.11487,240520336405.4918,179739011626.097,110832164754.1104,117483667221.48236,14520137883.861511,65275865927.01134,293920212409.69855,208320351842.88773,168358095630.8066,88716704520.95998,52851366479.198395,61714092088.885864,166648636572.45685,144887168764.82626,115402958533.71768,35197921269.91201,148342463378.88577,192965349059.1413,187393217428.4901,28579424335.32583,54060501610.74637,74147929993.67023,29717019417.14473,62634882979.58952,38634342763.89015,31827743724.342865,52517525443.776436,29706180112.84759,100513857643.21866
301096181140.0624,241705472839.4286,181816623633.579,111490133808.98784,120188099656.94724,14555527587.801641,65628442009.95882,297193957967.0717,207068812839.96722,169788864677.0298,91556720760.58734,52699483052.82352,62370199390.301506,170043038871.45474,147948215979.83984,115051859686.63287,33973662106.464203,149482728941.0498,184334670720.2598,190756557572.70438,28720550236.9565,54625259219.37858,72913996689.43814,28879904893.70902,63295680454.9289,38693339034.29826,31770686133.614532,52726737586.87166,30663271225.13545,101410648820.61165
307146561019.0936,245934416250.09045,185430201970.6053,111376535857.44496,116379739694.34785,14546846899.560024,66199824531.066895,294122463201.9034,206154198877.6446,167752213085.68747,93306007441.13408,53648316307.784775,63269959254.011444,171861584884.26706,147354484990.09433,115133451829.74744,33443636336.67672,145194500354.6126,184565824103.81985,191515306263.10535,29219354340.059273,55471128275.17704,75291842829.15776,28397728190.051987,63217905435.39441,39132216948.80777,33199856576.50498,54170072013.84196,31020746671.538113,100900877665.25558
301592545445.7249,249713883395.49603,182320782469.33633,111200972773.25325,116404550298.45232,14850283388.550173,65875206033.20158,284438639923.5145,207024281024.5282,165803002419.22083,92910897730.11499,53659199788.490204,63052248221.38949,173986717308.45917,142315798171.4648,113574098665.11113,33857533558.596535,144275692969.66653,178837666060.47726,192975042595.18057,29670918649.54027,55415659477.0172,72372035111.05571,28825953911.69089,61612974458.138145,39415990003.93261,32863286452.527626,53165939897.19502,30807166971.145306,100652803951.25755
297774258109.909,252242375191.00116,181055808263.136,112981932593.49962,117141678355.04366,14735384880.055319,65188664135.742584,279037931659.47504,207272469410.53387,165001275728.31482,89113131033.99638,53178973283.256836,62113741125.53314,177870997112.2864,137210318826.55038,110033361735.4431,34466197622.79408,147193557151.52408,176422697903.93268,191494223404.10608,29922042824.810555,54136086098.44801,69836190123.11154,28726993391.664394,63815311296.54919,39107500562.20522,33044173603.431686,54290781879.56607,31497092943.205853,99982872893.82143
297730372731.4831,261507383232.43542,177174485398.4357,114775119790.32512,115460578776.24854,14769006991.394442,65001823826.40678,277001530987.4076,204190509491.4773,166121687960.8601,90222378158.61403,53162799640.862915,62358998076.162605,179189852653.74417,134577989409.42528,111573293592.97673,34909429852.86316,152465438249.49127,175370245259.35638,190464629601.11475,30216073320.023994,54603985604.26934,69325522213.23526,28572946643.85805,64803961720.7774,38512732568.83295,32951788547.16851,54427283727.63829,31763601196.405617,99323604843.37794
